Device Time,Longitude,Latitude,GPS Speed (Meters/second),Horizontal Dilution of Precision,Altitude,Bearing,G(x),G(y),G(z),G(calibrated),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Accelerator PedalPosition D(%),Engine Load(%),Engine Coolant Temperature(C),Engine RPM(rpm),Speed (GPS)(mph),Track Progress,Adjusted Track Progress
13-Jun-2014 14:46:58.011000,-122.1500365,47.32110483333334,44.211357,0.0,85.7,283.0,3.41503906,-0.46031189,9.90379333,0.08513945,0.35559976,-0.01079781,0.00388236,36.86274719,31.76470566,87.0,4595.0,98.89798737,0.0,0.0
13-Jun-2014 14:46:58.109000,-122.1500935,47.321113833333335,44.257656,0.0,85.7,283.2,3.81018066,-0.66740417,9.39558411,0.04659313,0.32818061,-0.00351839,0.02195959,36.07843018,31.76470566,87.0,4590.0,99.0015564,0.0008025682182985554,0.0008025682182985554
13-Jun-2014 14:46:58.215000,-122.1501505,47.321123,44.303955,0.0,85.7,283.4,3.76019287,-0.53053284,9.57173157,0.06053799,0.34880564,-0.01067649,-0.01188972,34.90196228,30.58823586,87.0,4590.0,99.1051178,0.0016051364365971107,0.0016051364365971107
13-Jun-2014 14:46:58.304000,-122.1502075,47.321132166666665,44.386265,0.0,85.7,283.6,2.09274292,-0.40675354,7.43058777,-0.20114702,0.17883113,0.00194118,-0.23015106,34.90196228,30.58823586,87.0,4590.0,99.28923798,0.002407704654895666,0.002407704654895666
13-Jun-2014 14:46:58.404000,-122.15026433333334,47.321141833333336,44.211357,0.0,85.7,284.4,2.59262085,-0.89710999,8.66004944,-0.06314075,0.17883113,0.00194118,-0.23015106,34.90196228,24.31372643,87.0,4566.0,98.89798737,0.0032102728731942215,0.0032102728731942215
13-Jun-2014 14:46:58.505000,-122.150321,47.32115183333333,44.226788,0.0,85.7,284.8,2.9675293,-0.85307312,11.20585632,0.19570345,0.25308123,-0.01298164,0.02911769,33.33333206,24.31372643,87.0,4568.0,98.93250275,0.0040128410914927765,0.0040128410914927765
13-Jun-2014 14:46:58.606000,-122.1503775,47.32116216666667,44.231934,0.0,85.7,285.2,3.00323486,-0.85545349,11.53553772,0.22906226,0.27164376,-0.04379785,0.18829438,32.54901886,23.52941132,87.0,4568.0,98.9440155,0.004815409309791332,0.004815409309791332
13-Jun-2014 14:46:58.709000,-122.150434,47.32117266666667,44.278233,0.0,85.7,285.4,1.29412842,-1.02922058,9.92640686,0.03665203,0.09742293,-0.06151111,0.02426474,32.54901886,23.13725471,87.0,4566.0,99.0475769,0.0056179775280898875,0.0056179775280898875
13-Jun-2014 14:46:58.810000,-122.15049033333334,47.32118333333333,44.3091,0.0,85.7,285.7,0.6038208,-0.73048401,9.76573181,0.01100785,0.09742293,-0.06151111,0.02426474,32.54901886,23.13725471,87.0,4566.0,99.11663055,0.006420545746388443,0.006420545746388443
13-Jun-2014 14:46:58.913000,-122.15054916666666,47.32119766666667,44.32453,0.0,85.7,286.0,0.49789429,-0.50434875,9.42295837,-0.02589732,0.03336402,-0.03251475,0.02596327,32.54901886,23.13725471,87.0,4557.0,99.15115356,0.0072231139646869984,0.0072231139646869984
