Device Time,Longitude,Latitude,GPS Speed (Meters/second),Horizontal Dilution of Precision,Altitude,Bearing,G(x),G(y),G(z),G(calibrated),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Accelerator PedalPosition D(%),Engine Load(%),Engine Coolant Temperature(C),Engine RPM(rpm),Speed (GPS)(mph),Track Progress,Adjusted Track Progress
13-Jun-2014 14:30:44.055000,-122.14143866666667,47.321932333333336,0.020577777,0.0,87.0,278.4,2.56167603,-0.63764954,9.31465149,-0.00225496,0.22663267,-0.02159562,-0.03809564,3.40282346638529e+38,3.40282346638529e+38,0.0,3.40282346638529e+38,0.04603118,0.0,0.0
13-Jun-2014 14:30:44.174000,-122.14143866666667,47.321932333333336,0.0051444443,0.0,87.0,278.4,2.56762695,-0.63407898,9.32655334,-0.00095105,0.22663267,-0.02123165,-0.0368824,3.40282346638529e+38,3.40282346638529e+38,0.0,3.40282346638529e+38,0.01150779,0.00014046916701783958,0.00014046916701783958
13-Jun-2014 14:30:44.250000,-122.14143866666667,47.321932333333336,0.010288889,0.0,87.0,278.4,2.58309937,-0.63050842,9.3301239,-0.00020581,0.2272393,-0.02123165,-0.0368824,3.40282346638529e+38,3.40282346638529e+38,0.0,3.40282346638529e+38,0.02301559,0.00028093833403567916,0.00028093833403567916
13-Jun-2014 14:30:44.351000,-122.14143866666667,47.321932333333336,0.07716667,0.0,87.0,278.4,2.57357788,-0.64122009,9.34321594,0.00089157,0.22820988,-0.02062503,-0.03639711,3.40282346638529e+38,3.40282346638529e+38,0.0,3.40282346638529e+38,0.17261691,0.00042140750105351877,0.00042140750105351877
13-Jun-2014 14:30:44.492000,-122.14143866666667,47.321932333333336,0.10288889,0.0,87.0,278.4,2.57476807,-0.63645935,9.30393982,-0.00295913,0.22772458,-0.02147429,-0.03833829,3.40282346638529e+38,3.40282346638529e+38,0.0,3.40282346638529e+38,0.23015589,0.0005618766680713583,0.0005618766680713583
13-Jun-2014 14:30:44.552000,-122.14143866666667,47.321932333333336,0.10288889,0.0,87.0,278.4,2.56881714,-0.63526917,9.31108093,-0.00242817,0.22772458,-0.02147429,-0.03833829,3.40282346638529e+38,3.40282346638529e+38,0.0,3.40282346638529e+38,0.23015589,0.0007023458350891979,0.0007023458350891979
13-Jun-2014 14:30:44.650000,-122.14143866666667,47.321932333333336,0.11832222,0.0,87.0,278.4,2.5723877,-0.63407898,9.33726501,0.00022799,0.22736061,-0.02135297,-0.03845961,3.40282346638529e+38,3.40282346638529e+38,0.0,3.40282346638529e+38,0.26467928,0.0008428150021070375,0.0008428150021070375
13-Jun-2014 14:30:44.763000,-122.14143866666667,47.321932333333336,0.12346666,0.0,87.0,278.4,2.56762695,-0.63526917,9.32774353,-0.00082636,0.22820988,-0.02220224,-0.03494123,3.40282346638529e+38,3.40282346638529e+38,0.0,3.40282346638529e+38,0.27618706,0.0009832841691248771,0.0009832841691248771
13-Jun-2014 14:30:44.851000,-122.14143866666667,47.321932333333336,0.087455556,0.0,87.0,278.4,2.57119751,-0.64002991,9.35035706,0.00151962,0.22760326,-0.02183827,-0.03445593,3.40282346638529e+38,3.40282346638529e+38,0.0,3.40282346638529e+38,0.1956325,0.0011237533361427166,0.0011237533361427166
13-Jun-2014 14:30:44.953000,-122.14143866666667,47.321932333333336,0.087455556,0.0,87.0,278.4,2.5723877,-0.63050842,9.3301239,-0.00049597,0.22760326,-0.02183827,-0.03445593,3.40282346638529e+38,3.40282346638529e+38,0.0,3.40282346638529e+38,0.1956325,0.0012642225031605564,0.0012642225031605564
13-Jun-2014 14:30:45.060000,-122.14143866666667,47.321932333333336,0.12861112,0.0,87.0,278.4,2.55453491,-0.6245575,9.32298279,-0.00171703,0.22772458,-0.02086768,-0.03651843,3.40282346638529e+38,3.40282346638529e+38,0.0,3.40282346638529e+38,0.28769487,0.0014046916701783959,0.0014046916701783959
13-Jun-2014 14:30:45.158000,-122.14143866666667,47.321932333333336,0.066877775,0.0,87.0,278.4,2.56167603,-0.63288879,9.34916687,0.00109881,0.22736061,-0.02147429,-0.03809564,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,0.14960133,0.0015451608371962354,0.0015451608371962354
13-Jun-2014 14:30:45.251000,-122.14143866666667,47.321932333333336,0.041155554,0.0,87.0,278.4,2.57833862,-0.62931824,9.31703186,-0.00162637,0.22833121,-0.02074635,-0.037853,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,0.09206235,0.001685630004214075,0.001685630004214075
